,Section,Township,Township Direction,Range,Range Direction,Baseline,Side,Length,Degrees,Minutes,Seconds,Alignment,Concatenation,North Reference,Northing,Easting,API,Quadrant,FNSL Value,FNSL Direction,FEWL Value,FEWL Direction
167,23,2,2,1,2,2,East-Down2,0,0.0,20,1,4,2322122East-Down2,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
168,23,2,2,1,2,2,North-Left2,0,89.0,35,15,2,2322122North-Left2,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
169,23,2,2,1,2,2,North-Left1,2640,89.0,35,15,2,2322122North-Left1,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
170,23,2,2,1,2,2,North-Right1,2644.74,89.0,35,15,2,2322122North-Right1,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
171,23,2,2,1,2,2,North-Right2,0,89.0,35,15,2,2322122North-Right2,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
172,23,2,2,1,2,2,South-Left2,0,89.0,31,47,3,2322122South-Left2,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
173,23,2,2,1,2,2,South-Left1,2640.52,89.0,31,47,3,2322122South-Left1,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
174,23,2,2,1,2,2,South-Right1,2640.05,89.0,32,9,3,2322122South-Right1,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
175,23,2,2,1,2,2,South-Right2,0,89.0,32,9,3,2322122South-Right2,True,588193.7292716376,4460546.10300737,4304755843,SWSE,1093,FSL,2369,FEL
176,31,2,2,2,2,2,West-Up2,0,0.0,0,0,0,3122222West-Up2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
177,31,2,2,2,2,2,West-Up1,2635.54,0.0,2,14,1,3122222West-Up1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
178,31,2,2,2,2,2,West-Down1,2642.88,0.0,2,57,3,3122222West-Down1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
179,31,2,2,2,2,2,West-Down2,0,0.0,0,0,0,3122222West-Down2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
180,31,2,2,2,2,2,East-Up2,0,0.0,0,0,0,3122222East-Up2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
181,31,2,2,2,2,2,East-Up1,2666.6,0.0,1,47,1,3122222East-Up1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
182,31,2,2,2,2,2,East-Down1,2606.75,0.0,1,3,1,3122222East-Down1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
183,31,2,2,2,2,2,East-Down2,0,0.0,0,0,0,3122222East-Down2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
184,31,2,2,2,2,2,North-Left2,0,0.0,0,0,0,3122222North-Left2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
185,31,2,2,2,2,2,North-Left1,5195.57,89.0,47,59,2,3122222North-Left1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
186,31,2,2,2,2,2,North-Right1,0,0.0,0,0,0,3122222North-Right1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
187,31,2,2,2,2,2,North-Right2,0,0.0,0,0,0,3122222North-Right2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
188,31,2,2,2,2,2,South-Left2,1235.48,89.0,44,35,3,3122222South-Left2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
189,31,2,2,2,2,2,South-Left1,1321.066667,89.0,44,39,3,3122222South-Left1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
190,31,2,2,2,2,2,South-Right1,1321.066667,89.0,44,39,3,3122222South-Right1,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
191,31,2,2,2,2,2,South-Right2,1321.066667,89.0,44,39,3,3122222South-Right2,True,571406.5919458169,4457419.955640234,4301353626,NWSW,2275,FSL,455,FWL
192,36,2,2,3,2,2,West-Up2,0,0.0,0,0,0,3622322West-Up2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
193,36,2,2,3,2,2,West-Up1,2700.49,0.0,33,15,2,3622322West-Up1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
194,36,2,2,3,2,2,West-Down1,2610.39,0.0,13,23,4,3622322West-Down1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
195,36,2,2,3,2,2,West-Down2,0,0.0,0,0,0,3622322West-Down2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
196,36,2,2,3,2,2,East-Up2,0,0.0,0,0,0,3622322East-Up2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
197,36,2,2,3,2,2,East-Up1,2668.51,0.0,7,36,2,3622322East-Up1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
198,36,2,2,3,2,2,East-Down1,2659.03,0.0,4,21,2,3622322East-Down1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
199,36,2,2,3,2,2,East-Down2,0,0.0,0,0,0,3622322East-Down2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
200,36,2,2,3,2,2,North-Left2,0,0.0,0,0,0,3622322North-Left2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
201,36,2,2,3,2,2,North-Left1,2634.86,89.0,51,57,2,3622322North-Left1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
202,36,2,2,3,2,2,North-Right1,2647.79,89.0,51,43,2,3622322North-Right1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
203,36,2,2,3,2,2,North-Right2,0,0.0,0,0,0,3622322North-Right2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
204,36,2,2,3,2,2,South-Left2,0,0.0,0,0,0,3622322South-Left2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
205,36,2,2,3,2,2,South-Left1,2654.57,89.0,55,23,4,3622322South-Left1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
206,36,2,2,3,2,2,South-Right1,2634.77,89.0,59,7,4,3622322South-Right1,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
207,36,2,2,3,2,2,South-Right2,0,0.0,0,0,0,3622322South-Right2,True,571406.5919458169,4457419.955640234,4301353626,SESE,935,FSL,330,FEL
208,21,3,2,1,2,2,West-Up2,1320.43,0.0,9,1,4,2132122West-Up2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
209,21,3,2,1,2,2,West-Up1,1320.43,0.0,9,1,4,2132122West-Up1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
210,21,3,2,1,2,2,West-Down1,1313.37,0.0,9,13,4,2132122West-Down1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
211,21,3,2,1,2,2,West-Down2,1321.48,0.0,0,13,4,2132122West-Down2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
212,21,3,2,1,2,2,East-Up2,0,0.0,0,0,0,2132122East-Up2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
213,21,3,2,1,2,2,East-Up1,2637.78,0.0,14,57,2,2132122East-Up1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
214,21,3,2,1,2,2,East-Down1,2672.07,0.0,14,57,2,2132122East-Down1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
215,21,3,2,1,2,2,East-Down2,0,0.0,0,0,0,2132122East-Down2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
216,21,3,2,1,2,2,North-Left2,1325.58,89.0,53,20,3,2132122North-Left2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
217,21,3,2,1,2,2,North-Left1,1318.12,89.0,56,56,3,2132122North-Left1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
218,21,3,2,1,2,2,North-Right1,2641.17,89.0,55,18,1,2132122North-Right1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
219,21,3,2,1,2,2,North-Right2,0,0.0,0,0,0,2132122North-Right2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
220,21,3,2,1,2,2,South-Left2,0,0.0,0,0,0,2132122South-Left2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
221,21,3,2,1,2,2,South-Left1,2608.11,89.0,40,35,1,2132122South-Left1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
222,21,3,2,1,2,2,South-Right1,2643.25,89.0,34,58,1,2132122South-Right1,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
223,21,3,2,1,2,2,South-Right2,0,0.0,0,0,0,2132122South-Right2,True,584516.0043099904,4450665.960107964,4301353641,SWSW,499,FSL,1007,FWL
224,22,2,2,3,2,2,West-Up2,1313.9,1.0,17,48,2,2222322West-Up2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
225,22,2,2,3,2,2,West-Up1,1313.9,1.0,17,48,2,2222322West-Up1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
226,22,2,2,3,2,2,West-Down1,1314.285,0.0,8,31,2,2222322West-Down1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
227,22,2,2,3,2,2,West-Down2,1314.285,0.0,8,31,2,2222322West-Down2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
228,22,2,2,3,2,2,East-Up2,1321.105,1.0,44,30,2,2222322East-Up2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
229,22,2,2,3,2,2,East-Up1,1321.105,1.0,44,30,2,2222322East-Up1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
230,22,2,2,3,2,2,East-Down1,1306.35,0.0,2,28,2,2222322East-Down1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
231,22,2,2,3,2,2,East-Down2,1306.35,0.0,2,28,2,2222322East-Down2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
232,22,2,2,3,2,2,North-Left2,1325.48,89.0,44,27,4,2222322North-Left2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
233,22,2,2,3,2,2,North-Left1,1325.48,89.0,44,27,4,2222322North-Left1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
234,22,2,2,3,2,2,North-Right1,1325.48,89.0,44,27,4,2222322North-Right1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
235,22,2,2,3,2,2,North-Right2,1325.48,89.0,44,27,4,2222322North-Right2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
236,22,2,2,3,2,2,South-Left2,1321.4275,89.0,45,42,4,2222322South-Left2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
237,22,2,2,3,2,2,South-Left1,1321.4275,89.0,45,42,4,2222322South-Left1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
238,22,2,2,3,2,2,South-Right1,1321.4275,89.0,45,42,4,2222322South-Right1,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
239,22,2,2,3,2,2,South-Right2,1321.4275,89.0,45,42,4,2222322South-Right2,True,567907.0232987425,4460087.954878912,4301353660,SESE,565,FSL,365,FEL
240,27,2,2,3,2,2,West-Up2,1332.035,0.0,17,44,4,2722322West-Up2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
241,27,2,2,3,2,2,West-Up1,1332.035,0.0,17,44,4,2722322West-Up1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
242,27,2,2,3,2,2,West-Down1,1321.635,0.0,10,0,4,2722322West-Down1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
243,27,2,2,3,2,2,West-Down2,1321.635,0.0,10,0,4,2722322West-Down2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
244,27,2,2,3,2,2,East-Up2,1317.4,0.0,7,14,4,2722322East-Up2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
245,27,2,2,3,2,2,East-Up1,1317.4,0.0,7,14,4,2722322East-Up1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
246,27,2,2,3,2,2,East-Down1,1321.42,0.0,12,36,4,2722322East-Down1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
247,27,2,2,3,2,2,East-Down2,1301.33,0.0,16,28,4,2722322East-Down2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
248,27,2,2,3,2,2,North-Left2,1321.4275,89.0,45,42,4,2722322North-Left2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
249,27,2,2,3,2,2,North-Left1,1321.4275,89.0,45,42,4,2722322North-Left1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
250,27,2,2,3,2,2,North-Right1,1321.4275,89.0,45,42,4,2722322North-Right1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
251,27,2,2,3,2,2,North-Right2,1321.4275,89.0,45,42,4,2722322North-Right2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
252,27,2,2,3,2,2,South-Left2,1318.59,89.0,41,50,3,2722322South-Left2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
253,27,2,2,3,2,2,South-Left1,1318.59,89.0,41,50,3,2722322South-Left1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
254,27,2,2,3,2,2,South-Right1,1321.875,89.0,41,59,3,2722322South-Right1,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
255,27,2,2,3,2,2,South-Right2,1321.875,89.0,41,59,3,2722322South-Right2,True,567907.0232987425,4460087.954878912,4301353660,SENE,1650,FNL,330,FEL
256,28,2,2,3,2,2,West-Up2,1332.035,0.0,17,44,4,2822322West-Up2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
257,28,2,2,3,2,2,West-Up1,1332.035,0.0,17,44,4,2822322West-Up1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
258,28,2,2,3,2,2,West-Down1,1321.635,0.0,10,0,4,2822322West-Down1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
259,28,2,2,3,2,2,West-Down2,1321.635,0.0,10,0,4,2822322West-Down2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
260,28,2,2,3,2,2,East-Up2,1317.4,0.0,7,14,4,2822322East-Up2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
261,28,2,2,3,2,2,East-Up1,1317.4,0.0,7,14,4,2822322East-Up1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
262,28,2,2,3,2,2,East-Down1,1321.42,0.0,12,36,4,2822322East-Down1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
263,28,2,2,3,2,2,East-Down2,1301.33,0.0,16,28,4,2822322East-Down2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
264,28,2,2,3,2,2,North-Left2,1321.4275,89.0,45,42,4,2822322North-Left2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
265,28,2,2,3,2,2,North-Left1,1321.4275,89.0,45,42,4,2822322North-Left1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
266,28,2,2,3,2,2,North-Right1,1321.4275,89.0,45,42,4,2822322North-Right1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
267,28,2,2,3,2,2,North-Right2,1321.4275,89.0,45,42,4,2822322North-Right2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
268,28,2,2,3,2,2,South-Left2,1318.59,89.0,41,50,3,2822322South-Left2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
269,28,2,2,3,2,2,South-Left1,1318.59,89.0,41,50,3,2822322South-Left1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
270,28,2,2,3,2,2,South-Right1,1321.875,89.0,41,59,3,2822322South-Right1,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
271,28,2,2,3,2,2,South-Right2,1321.875,89.0,41,59,3,2822322South-Right2,True,567907.0232987425,4460087.954878912,4301353660,SWNW,1650,FNL,330,FWL
272,9,3,2,2,2,2,West-Up2,1318.065,0.0,2,45,3,932222West-Up2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
273,9,3,2,2,2,2,West-Up1,1318.065,0.0,2,45,3,932222West-Up1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
274,9,3,2,2,2,2,West-Down1,1318.065,0.0,2,45,3,932222West-Down1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
275,9,3,2,2,2,2,West-Down2,1318.065,0.0,2,45,3,932222West-Down2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
276,9,3,2,2,2,2,East-Up2,1312.276667,0.0,0,39,2,932222East-Up2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
277,9,3,2,2,2,2,East-Up1,1312.276667,0.0,0,39,2,932222East-Up1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
278,9,3,2,2,2,2,East-Down1,1312.276667,0.0,0,39,2,932222East-Down1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
279,9,3,2,2,2,2,East-Down2,1319.91,0.0,5,19,3,932222East-Down2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
280,9,3,2,2,2,2,North-Left2,1323.18,88.0,50,14,2,932222North-Left2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
281,9,3,2,2,2,2,North-Left1,1323.18,88.0,50,14,2,932222North-Left1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
282,9,3,2,2,2,2,North-Right1,1323.18,88.0,50,14,2,932222North-Right1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
283,9,3,2,2,2,2,North-Right2,1323.18,88.0,50,14,2,932222North-Right2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
284,9,3,2,2,2,2,South-Left2,1323.635,88.0,39,21,2,932222South-Left2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
285,9,3,2,2,2,2,South-Left1,1323.635,88.0,39,21,2,932222South-Left1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
286,9,3,2,2,2,2,South-Right1,1323.635,88.0,39,21,2,932222South-Right1,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
287,9,3,2,2,2,2,South-Right2,1323.635,88.0,39,21,2,932222South-Right2,Grid,575738.2969062848,4453704.014428137,4301353701,SESE,329,FSL,1251,FEL
288,36,3,2,2,2,2,West-Up2,0,0.0,0,0,0,3632222West-Up2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
289,36,3,2,2,2,2,West-Up1,2640.64,1.0,17,9,4,3632222West-Up1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
290,36,3,2,2,2,2,West-Down1,2640.41,1.0,17,3,4,3632222West-Down1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
291,36,3,2,2,2,2,West-Down2,0,0.0,0,0,0,3632222West-Down2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
292,36,3,2,2,2,2,East-Up2,0,0.0,0,0,0,3632222East-Up2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
293,36,3,2,2,2,2,East-Up1,2642.84,0.0,49,27,4,3632222East-Up1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
294,36,3,2,2,2,2,East-Down1,2643.1,0.0,48,57,4,3632222East-Down1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
295,36,3,2,2,2,2,East-Down2,0,0.0,0,0,0,3632222East-Down2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
296,36,3,2,2,2,2,North-Left2,0,0.0,0,0,0,3632222North-Left2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
297,36,3,2,2,2,2,North-Left1,2646.99,88.0,40,43,3,3632222North-Left1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
298,36,3,2,2,2,2,North-Right1,2646.73,88.0,40,6,3,3632222North-Right1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
299,36,3,2,2,2,2,North-Right2,0,0.0,0,0,0,3632222North-Right2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
300,36,3,2,2,2,2,South-Left2,0,0.0,0,0,0,3632222South-Left2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
301,36,3,2,2,2,2,South-Left1,2638.46,88.0,43,52,2,3632222South-Left1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
302,36,3,2,2,2,2,South-Right1,2612.36,88.0,43,4,2,3632222South-Right1,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
303,36,3,2,2,2,2,South-Right2,0,0.0,0,0,0,3632222South-Right2,Grid,581317.9887611477,4451313.01008725,4301353731,SESE,330,FSL,660,FEL
304,1,3,2,1,2,2,West-Up2,1310.02,0.0,13,46,2,132122West-Up2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
305,1,3,2,1,2,2,West-Up1,1310.02,0.0,13,46,2,132122West-Up1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
306,1,3,2,1,2,2,West-Down1,2686.33,0.0,28,37,4,132122West-Down1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
307,1,3,2,1,2,2,West-Down2,0,0.0,0,0,0,132122West-Down2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
308,1,3,2,1,2,2,East-Up2,1327.14,0.0,8,37,4,132122East-Up2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
309,1,3,2,1,2,2,East-Up1,1327.14,0.0,8,37,4,132122East-Up1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
310,1,3,2,1,2,2,East-Down1,2654.29,0.0,8,37,4,132122East-Down1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
311,1,3,2,1,2,2,East-Down2,0,0.0,0,0,0,132122East-Down2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
312,1,3,2,1,2,2,North-Left2,1316.28,89.0,55,10,1,132122North-Left2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
313,1,3,2,1,2,2,North-Left1,1316.28,89.0,55,10,1,132122North-Left1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
314,1,3,2,1,2,2,North-Right1,1320.27,89.0,55,10,1,132122North-Right1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
315,1,3,2,1,2,2,North-Right2,1333.38,89.0,59,23,1,132122North-Right2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
316,1,3,2,1,2,2,South-Left2,1322.21,89.0,54,24,1,132122South-Left2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
317,1,3,2,1,2,2,South-Left1,1321.57,89.0,54,21,1,132122South-Left1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
318,1,3,2,1,2,2,South-Right1,1321.93,89.0,55,6,1,132122South-Right1,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
319,1,3,2,1,2,2,South-Right2,1321.96,89.0,55,6,1,132122South-Right2,True,589481.0074222357,4456941.003614308,4304755931,NENW,205,FNL,1686,FWL
320,36,2,2,1,2,2,West-Up2,1322.11,0.0,4,59,2,3622122West-Up2,True,589481.0074222357,4456941.003614308,4304755931,SESW,418,FSL,1936,FWL
321,36,2,2,1,2,2,West-Up1,1322.11,0.0,4,59,2,3622122West-Up1,True,589481.0074222357,4456941.003614308,4304755931,SESW,418,FSL,1936,FWL
322,36,2,2,1,2,2,West-Down1,1322.13,0.0,2,57,4,3622122West-Down1,True,589481.0074222357,4456941.003614308,4304755931,SESW,418,FSL,1936,FWL
323,36,2,2,1,2,2,West-Down2,1328,0.0,9,32,4,3622122West-Down2,True,589481.0074222357,4456941.003614308,4304755931,SESW,418,FSL,1936,FWL
324,36,2,2,1,2,2,East-Up2,0,0.0,0,0,0,3622122East-Up2,True,589481.0074222357,4456941.003614308,4304755931,SESW,418,FSL,1936,FWL
325,36,2,2,1,2,2,East-Up1,2642.78,0.0,0,49,4,3622122East-Up1,True,589481.0074222357,4456941.003614308,4304755931,SESW,418,FSL,1936,FWL
326,36,2,2,1,2,2,East-Down1,2645.85,0.0,28,7,4,3622122East-Down1,True,589481.0074222357,4456941.003614308,4304755931,SESW,418,FSL,1936,FWL
